"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003046","달안초등학교","02","공립","N","","3","72","24","3","61","20.3","3","64","21.3","2","48","24","3","54","18","3","60","20","0","0","0","0","0","0","17","359","21.1","21","17.1"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003047","덕천초등학교","02","공립","N","","2","38","19","2","28","14","2","27","13.5","2","42","21","2","31","15.5","3","52","17.3","1","3","3","0","0","0","14","221","15.8","15","14.7"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003049","동안초등학교","02","공립","N","","4","119","29.8","4","113","28.3","4","109","27.3","4","110","27.5","5","152","30.4","5","137","27.4","0","0","0","0","0","0","26","740","28.5","32","23.1"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003050","만안초등학교","02","공립","N","","5","133","26.6","4","103","25.8","5","131","26.2","5","152","30.4","6","157","26.2","6","179","29.8","4","16","4","0","0","0","35","871","24.9","35","24.9"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003051","명학초등학교","02","공립","N","","4","113","28.3","3","90","30","3","80","26.7","3","73","24.3","4","104","26","3","73","24.3","1","4","4","0","0","0","21","537","25.6","24","22.4"
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090003052","문원초등학교","02","공립","N","","7","206","29.4","8","220","27.5","7","216","30.9","8","234","29.3","9","249","27.7","9","251","27.9","0","0","0","0","0","0","48","1376","28.7","61","22.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003053","민백초등학교","02","공립","N","","4","109","27.3","4","119","29.8","4","110","27.5","5","131","26.2","5","135","27","5","136","27.2","1","1","1","0","0","0","28","741","26.5","34","21.8"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003054","박달초등학교","02","공립","N","","6","179","29.8","6","163","27.2","6","160","26.7","6","157","26.2","7","197","28.1","6","172","28.7","1","3","3","0","0","0","38","1031","27.1","43","24"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003055","벌말초등학교","02","공립","N","","7","204","29.1","6","179","29.8","6","177","29.5","6","168","28","7","186","26.6","7","196","28","1","3","3","0","0","0","40","1113","27.8","45","24.7"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003056","범계초등학교","02","공립","N","","5","134","26.8","6","154","25.7","6","153","25.5","6","178","29.7","7","196","28","7","182","26","1","5","5","0","0","0","38","1002","26.4","43","23.3"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003057","부림초등학교","02","공립","N","","4","106","26.5","4","115","28.8","4","101","25.3","4","116","29","5","118","23.6","4","101","25.3","1","5","5","0","0","0","26","662","25.5","30","22.1"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003060","비산초등학교","02","공립","N","","5","145","29","4","117","29.3","5","142","28.4","6","164","27.3","6","173","28.8","6","155","25.8","2","8","4","0","0","0","34","904","26.6","37","24.4"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003061","삼봉초등학교","02","공립","N","","6","151","25.2","6","142","23.7","5","111","22.2","6","130","21.7","6","143","23.8","6","146","24.3","2","7","3.5","0","0","0","37","830","22.4","42","19.8"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003062","삼성초등학교","02","공립","N","","8","213","26.6","7","208","29.7","7","191","27.3","7","196","28","8","212","26.5","7","190","27.1","1","7","7","0","0","0","45","1217","27","56","21.7"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003063","석수초등학교","02","공립","N","","5","150","30","6","152","25.3","5","151","30.2","5","142","28.4","6","162","27","6","154","25.7","2","9","4.5","0","0","0","35","920","26.3","39","23.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003065","신안초등학교","02","공립","N","","5","122","24.4","5","125","25","4","102","25.5","5","128","25.6","5","137","27.4","5","141","28.2","1","5","5","0","0","0","30","760","25.3","36","21.1"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003066","안양관악초등학교","02","공립","N","","4","85","21.3","3","70","23.3","4","77","19.3","3","59","19.7","4","78","19.5","5","106","21.2","0","0","0","0","0","0","23","475","20.7","28","17"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003067","안양남초등학교","02","공립","N","","4","87","21.8","3","75","25","4","92","23","3","68","22.7","4","89","22.3","5","105","21","1","5","5","0","0","0","24","521","21.7","28","18.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003068","안양덕현초등학교","02","공립","N","","3","86","28.7","3","93","31","4","89","22.3","4","102","25.5","3","89","29.7","4","111","27.8","1","4","4","0","0","0","22","574","26.1","26","22.1"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003069","안양동초등학교","02","공립","N","","5","120","24","5","133","26.6","5","125","25","5","135","27","5","121","24.2","5","133","26.6","1","3","3","0","0","0","31","770","24.8","37","20.8"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003070","안양부안초등학교","02","공립","N","","7","182","26","7","197","28.1","6","164","27.3","6","175","29.2","6","164","27.3","6","161","26.8","1","3","3","0","0","0","39","1046","26.8","45","23.2"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003071","안양부흥초등학교","02","공립","N","","7","202","28.9","6","194","32.3","6","168","28","7","197","28.1","7","202","28.9","7","203","29","1","6","6","0","0","0","41","1172","28.6","49","23.9"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003072","안양서초등학교","02","공립","N","","5","129","25.8","5","114","22.8","6","128","21.3","5","103","20.6","6","145","24.2","5","119","23.8","2","10","5","0","0","0","34","748","22","39","19.2"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003073","안양신기초등학교","02","공립","N","","5","121","24.2","4","119","29.8","4","109","27.3","4","111","27.8","4","111","27.8","5","132","26.4","1","3","3","0","0","0","27","706","26.1","33","21.4"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003074","안양양지초등학교","02","공립","N","","3","67","22.3","3","82","27.3","3","67","22.3","3","75","25","3","81","27","3","77","25.7","1","2","2","0","0","0","19","451","23.7","23","19.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003075","안양중앙초등학교","02","공립","N","","5","132","26.4","4","109","27.3","5","126","25.2","4","110","27.5","5","134","26.8","5","128","25.6","1","3","3","0","0","0","29","742","25.6","34","21.8"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003076","안양초등학교","02","공립","N","","7","189","27","7","195","27.9","6","172","28.7","8","214","26.8","8","212","26.5","7","210","30","2","10","5","0","0","0","45","1202","26.7","51","23.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003077","안일초등학교","02","공립","N","","5","141","28.2","5","129","25.8","4","116","29","5","144","28.8","5","141","28.2","5","130","26","1","5","5","0","0","0","30","806","26.9","36","22.4"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003079","연현초등학교","02","공립","N","","5","129","25.8","5","136","27.2","4","102","25.5","5","126","25.2","5","149","29.8","5","127","25.4","0","0","0","0","0","0","29","769","26.5","37","20.8"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003080","인덕원초등학교","02","공립","N","","3","86","28.7","3","75","25","3","85","28.3","4","94","23.5","3","79","26.3","3","68","22.7","1","4","4","0","0","0","20","491","24.6","24","20.5"
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090003082","청계초등학교","02","공립","N","","6","168","28","6","160","26.7","6","164","27.3","7","170","24.3","7","183","26.1","8","187","23.4","2","12","6","0","0","0","42","1044","24.9","50","20.9"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003083","평촌초등학교","02","공립","N","","6","156","26","6","171","28.5","5","155","31","6","187","31.2","8","225","28.1","8","243","30.4","0","0","0","0","0","0","39","1137","29.2","48","23.7"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003084","호계초등학교","02","공립","N","","5","146","29.2","4","121","30.3","4","116","29","5","144","28.8","5","146","29.2","4","120","30","2","11","5.5","0","0","0","29","804","27.7","33","24.4"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003085","호성초등학교","02","공립","N","","7","200","28.6","7","207","29.6","7","215","30.7","8","217","27.1","7","209","29.9","8","221","27.6","2","8","4","0","0","0","46","1277","27.8","54","23.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003086","호원초등학교","02","공립","N","","4","96","24","3","68","22.7","4","90","22.5","4","91","22.8","4","88","22","5","97","19.4","0","0","0","0","0","0","24","530","22.1","30","17.7"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003088","희성초등학교","02","공립","N","","4","103","25.8","4","101","25.3","3","75","25","3","85","28.3","4","109","27.3","4","104","26","0","0","0","0","0","0","22","577","26.2","26","22.2"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003216","강상초등학교","02","공립","N","","2","53","26.5","3","55","18.3","2","38","19","2","48","24","2","34","17","2","34","17","1","3","3","0","0","0","14","265","18.9","15","17.7"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003217","강하초등학교","02","공립","N","","1","21","21","1","19","19","1","18","18","1","26","26","1","21","21","1","23","23","1","2","2","0","0","0","7","130","18.6","7","18.6"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003218","개군초등학교","02","공립","N","","1","20","20","1","21","21","1","13","13","1","16","16","1","18","18","1","20","20","1","3","3","0","0","0","7","111","15.9","7","15.9"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003220","곡수초등학교","02","공립","N","","1","16","16","1","10","10","1","13","13","1","8","8","1","7","7","1","12","12","1","1","1","0","0","0","7","67","9.6","7","9.6"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003223","다문초등학교","02","공립","N","","2","55","27.5","2","59","29.5","2","48","24","3","72","24","2","52","26","2","58","29","1","6","6","0","0","0","14","350","25","15","23.3"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003230","대아초등학교","02","공립","N","","1","19","19","1","20","20","1","14","14","1","18","18","1","16","16","1","19","19","0","0","0","0","0","0","6","106","17.7","7","15.1"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003240","서종초등학교","02","공립","N","","2","48","24","1","30","30","2","40","20","2","43","21.5","1","29","29","1","33","33","0","0","0","0","0","0","9","223","24.8","11","20.3"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003244","세월초등학교","02","공립","N","","1","10","10","1","15","15","1","18","18","1","17","17","1","19","19","1","20","20","1","4","4","0","0","0","7","103","14.7","7","14.7"
